,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:cloudera:data_science_workbench:1.3.1:*:*:*:*:*:*:*,Cloudera Data Science Workbench 1.3.1,['CVE-2018-15665'],2022-03-20T02:55Z
1,cpe:2.3:a:cloudera:data_science_workbench:1.4.0:*:*:*:*:*:*:*,Cloudera Data Science Workbench 1.4.0,"['CVE-2018-15665', 'CVE-2018-20090', 'CVE-2018-20091']",2022-03-20T02:55Z
2,cpe:2.3:a:cloudera:data_science_workbench:1.4.1:*:*:*:*:*:*:*,Cloudera Data Science Workbench 1.4.1,"['CVE-2018-20090', 'CVE-2018-20091']",2022-03-20T02:55Z
3,cpe:2.3:a:cloudera:data_science_workbench:1.4.2:*:*:*:*:*:*:*,Cloudera Data Science Workbench 1.4.2,"['CVE-2018-20090', 'CVE-2018-20091']",2022-03-20T02:55Z
4,cpe:2.3:a:cloudera:data_science_workbench:1.4.3:*:*:*:*:*:*:*,Cloudera Data Science Workbench 1.4.3,[''],2022-03-20T02:55Z
5,cpe:2.3:a:cloudera:data_science_workbench:1.5.0:*:*:*:*:*:*:*,Cloudera Data Science Workbench 1.5.0,[''],2022-03-20T02:55Z
6,cpe:2.3:a:cloudera:hadoop:0.20-sbin:*:*:*:*:*:*:*,Cloudera hadoop 0.20-sbin,['CVE-2012-1574'],2022-03-20T02:55Z
7,[0],[0],[0],[0]
8,[0],[0],[0],[0]
9,[0],[0],[0],[0]
