,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:boxes_project:boxes:7.x-1.0:beta7:*:*:*:*:*:*,Boxes Project Boxes module for Drupal 7.x-1.0-beta7,['CVE-2013-0259'],2022-03-19T10:20Z
1,cpe:2.3:a:boxes_project:boxes:7.x-1.0:beta8:*:*:*:*:*:*,Boxes Project Boxes module for Drupal 7.x-1.0-beta8,['CVE-2013-0259'],2022-03-19T10:20Z
2,cpe:2.3:a:boxes_project:boxes:7.x-1.x:dev:*:*:*:*:*:*,Boxes Project Boxes module for Drupal 7.x-1.x-dev,['CVE-2013-0259'],2022-03-19T10:20Z
3,cpe:2.3:a:boxystudio:cooked:-:*:*:*:pro:wordpress:*:*,BoxyStudio Cooked Pro Edition for WordPress,['CVE-2021-24233'],2022-03-19T10:20Z
4,cpe:2.3:a:boxystudio:cooked:1.7.5.6:*:*:*:pro:wordpress:*:*,BoxyStudio Cooked 1.7.5.6 Pro Edition for WordPress,[''],2022-03-19T10:20Z
5,cpe:2.3:a:bozdoz:leaflet_map:1.0:*:*:*:*:wordpress:*:*,Bozdoz Leaflet Map 1.0 for WordPress,['CVE-2021-24468'],2022-03-19T10:20Z
6,cpe:2.3:a:bozdoz:leaflet_map:1.1:*:*:*:*:wordpress:*:*,Bozdoz Leaflet Map 1.1 for WordPress,['CVE-2021-24468'],2022-03-19T10:20Z
7,cpe:2.3:a:bozdoz:leaflet_map:1.2:*:*:*:*:wordpress:*:*,Bozdoz Leaflet Map 1.2 for WordPress,['CVE-2021-24468'],2022-03-19T10:20Z
8,cpe:2.3:a:bozdoz:leaflet_map:1.3:*:*:*:*:wordpress:*:*,Bozdoz Leaflet Map 1.3 for WordPress,['CVE-2021-24468'],2022-03-19T10:20Z
9,cpe:2.3:a:bozdoz:leaflet_map:1.4:*:*:*:*:wordpress:*:*,Bozdoz Leaflet Map 1.4 for WordPress,['CVE-2021-24468'],2022-03-19T10:20Z
