,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:ibm:connections:5.0:*:*:*:*:*:*:*,IBM Connections 5.0,"['CVE-2015-5035', 'CVE-2015-5036', 'CVE-2015-5037', 'CVE-2015-5038', 'CVE-2016-2999', 'CVE-2016-5932', 'CVE-2017-1682', 'CVE-2018-1791', 'CVE-2018-1896', 'CVE-2018-1935']",2022-03-21T20:05Z
1,cpe:2.3:a:ibm:connections:5.0.0.0:*:*:*:*:*:*:*,IBM Connections 5.0.0.0,"['CVE-2015-7458', 'CVE-2015-7459', 'CVE-2015-7460', 'CVE-2015-7461', 'CVE-2016-0305', 'CVE-2016-0307', 'CVE-2016-0308', 'CVE-2016-0310', 'CVE-2016-0322', 'CVE-2016-2953', 'CVE-2016-2954', 'CVE-2016-2955', 'CVE-2016-2956', 'CVE-2016-2957', 'CVE-2016-2958', 'CVE-2016-2995', 'CVE-2016-2997', 'CVE-2016-2998', 'CVE-2016-2999', 'CVE-2016-3000', 'CVE-2016-3001', 'CVE-2016-3002', 'CVE-2016-3003', 'CVE-2016-3004', 'CVE-2016-3005', 'CVE-2016-3006', 'CVE-2016-3007', 'CVE-2016-3008', 'CVE-2016-3009', 'CVE-2016-3010', 'CVE-2017-1748']",2022-03-21T20:05Z
2,cpe:2.3:a:ibm:connections:5.5:*:*:*:*:*:*:*,IBM Connections 5.5,"['CVE-2016-2999', 'CVE-2017-1682', 'CVE-2018-1791', 'CVE-2018-1896', 'CVE-2018-1935']",2022-03-21T20:05Z
3,cpe:2.3:a:ibm:connections:5.5.0.0:*:*:*:*:*:*:*,IBM Connections 5.5.0.0,"['CVE-2016-0305', 'CVE-2016-0307', 'CVE-2016-0308', 'CVE-2016-0310', 'CVE-2016-0322', 'CVE-2016-2954', 'CVE-2016-2955', 'CVE-2016-2956', 'CVE-2016-2995', 'CVE-2016-2997', 'CVE-2016-2998', 'CVE-2016-2999', 'CVE-2016-3000', 'CVE-2016-3001', 'CVE-2016-3003', 'CVE-2016-3005', 'CVE-2016-3006', 'CVE-2016-3007', 'CVE-2016-3008', 'CVE-2016-3010', 'CVE-2016-5932', 'CVE-2017-1498', 'CVE-2017-1748']",2022-03-21T20:05Z
4,cpe:2.3:a:ibm:connections:6.0:*:*:*:*:*:*:*,IBM Connections 6.0,"['CVE-2017-1613', 'CVE-2017-1682', 'CVE-2017-1748', 'CVE-2018-1791', 'CVE-2018-1896', 'CVE-2018-1935', 'CVE-2019-4403']",2022-03-21T20:05Z
5,cpe:2.3:a:ibm:connections_engagement_center:6.0:*:*:*:*:*:*:*,IBM Connections Engagement Center 6.0,['CVE-2017-1683'],2022-03-21T20:05Z
6,cpe:2.3:a:ibm:connections_portlets:4.0:*:*:*:*:*:*:*,IBM Connections Portlets for WebSphere Portal 4.0,['CVE-2014-0855'],2022-03-21T20:05Z
7,cpe:2.3:a:ibm:connections_portlets:4.5:*:*:*:*:*:*:*,IBM Connections Portlets for WebSphere Portal 4.5,['CVE-2014-0855'],2022-03-21T20:05Z
8,cpe:2.3:a:ibm:connections_portlets:4.5.1:*:*:*:*:*:*:*,IBM Connections Portlets for WebSphere Portal 4.5.1,['CVE-2014-0855'],2022-03-21T20:05Z
9,cpe:2.3:a:ibm:connections_portlets:4.5.1.1:*:*:*:*:*:*:*,IBM Connections Portlets for WebSphere Portal 4.5.1.1,[''],2022-03-21T20:05Z
