,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:brave:brave:0.69.12:*:*:*:*:*:*:*,Brave 0.69.12,['CVE-2021-22929'],2022-03-19T11:05Z
1,cpe:2.3:a:brave:brave:0.69.13:*:*:*:*:*:*:*,Brave 0.69.13,['CVE-2021-22929'],2022-03-19T11:05Z
2,cpe:2.3:a:brave:brave:0.69.14:*:*:*:*:*:*:*,Brave 0.69.14,['CVE-2021-22929'],2022-03-19T11:05Z
3,cpe:2.3:a:brave:brave:0.69.15:*:*:*:*:*:*:*,Brave 0.69.15,['CVE-2021-22929'],2022-03-19T11:05Z
4,cpe:2.3:a:brave:brave:0.69.16:*:*:*:*:*:*:*,Brave 0.69.16,['CVE-2021-22929'],2022-03-19T11:05Z
5,cpe:2.3:a:brave:brave:0.69.17:*:*:*:*:*:*:*,Brave 0.69.17,['CVE-2021-22929'],2022-03-19T11:05Z
6,cpe:2.3:a:brave:brave:0.69.18:*:*:*:*:*:*:*,Brave 0.69.18,['CVE-2021-22929'],2022-03-19T11:05Z
7,cpe:2.3:a:brave:brave:0.69.19:*:*:*:*:*:*:*,Brave 0.69.19,['CVE-2021-22929'],2022-03-19T11:05Z
8,cpe:2.3:a:brave:brave:0.69.20:*:*:*:*:*:*:*,Brave 0.69.20,['CVE-2021-22929'],2022-03-19T11:05Z
9,cpe:2.3:a:brave:brave:0.69.21:*:*:*:*:*:*:*,Brave 0.69.21,['CVE-2021-22929'],2022-03-19T11:05Z
