,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:apport_project:apport:2.17.1:*:*:*:*:*:*:*,Apport Project Apport 2.17.1,"['CVE-2015-1338', 'CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:34Z
1,cpe:2.3:a:apport_project:apport:2.17.2:*:*:*:*:*:*:*,Apport Project Apport 2.17.2,"['CVE-2015-1338', 'CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:34Z
2,cpe:2.3:a:apport_project:apport:2.17.3:*:*:*:*:*:*:*,Apport Project Apport 2.17.3,"['CVE-2015-1338', 'CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:34Z
3,cpe:2.3:a:apport_project:apport:2.18:*:*:*:*:*:*:*,Apport Project Apport 2.18,"['CVE-2015-1338', 'CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:35Z
4,cpe:2.3:a:apport_project:apport:2.18.1:*:*:*:*:*:*:*,Apport Project Apport 2.18.1,"['CVE-2015-1338', 'CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:35Z
5,cpe:2.3:a:apport_project:apport:2.19:*:*:*:*:*:*:*,Apport Project Apport 2.19,"['CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:35Z
6,cpe:2.3:a:apport_project:apport:2.19.1:*:*:*:*:*:*:*,Apport Project Apport 2.19.1,"['CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:35Z
7,cpe:2.3:a:apport_project:apport:2.19.2:*:*:*:*:*:*:*,Apport Project Apport 2.19.2,"['CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:35Z
8,cpe:2.3:a:apport_project:apport:2.19.3:*:*:*:*:*:*:*,Apport Project Apport 2.19.3,"['CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:35Z
9,cpe:2.3:a:apport_project:apport:2.19.4:*:*:*:*:*:*:*,Apport Project Apport 2.19.4,"['CVE-2016-9949', 'CVE-2016-9950', 'CVE-2016-9951', 'CVE-2017-10708', 'CVE-2017-14177', 'CVE-2017-14180']",2022-03-18T22:35Z
