,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:helpdezk:helpdezk:1.1.1:*:*:*:*:*:*:*,HelpDEZk 1.1.1,"['CVE-2017-14145', 'CVE-2017-14146', 'CVE-2017-7446', 'CVE-2017-7447']",2022-03-21T10:42Z
1,cpe:2.3:a:helpful_project:helpful:-:*:*:*:*:wordpress:*:*,Helpful Project Helpful for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
2,cpe:2.3:a:helpful_project:helpful:4.0.20:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.0.20 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
3,cpe:2.3:a:helpful_project:helpful:4.0.21:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.0.21 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
4,cpe:2.3:a:helpful_project:helpful:4.0.22:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.0.22 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
5,cpe:2.3:a:helpful_project:helpful:4.0.23:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.0.23 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
6,cpe:2.3:a:helpful_project:helpful:4.1.0:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.1.0 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
7,cpe:2.3:a:helpful_project:helpful:4.1.1:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.1.1 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
8,cpe:2.3:a:helpful_project:helpful:4.1.2:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.1.2 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
9,cpe:2.3:a:helpful_project:helpful:4.1.3:*:*:*:*:wordpress:*:*,Helpful Project Helpful 4.1.3 for WordPress,['CVE-2021-24841'],2022-03-21T10:42Z
