,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:html-js:doracms:2.1.0:*:*:*:*:*:*:*,html-js DoraCMS 2.1.0,['CVE-2020-18220'],2022-03-21T16:49Z
1,cpe:2.3:a:html-js:doracms:2.1.1:*:*:*:*:*:*:*,html-js DoraCMS 2.1.1,['CVE-2020-18220'],2022-03-21T16:49Z
2,cpe:2.3:a:html-js:doracms:2.1.2:*:*:*:*:*:*:*,html-js DoraCMS 2.1.2,[''],2022-03-21T16:49Z
3,cpe:2.3:a:html-js:doracms:2.1.3:*:*:*:*:*:*:*,html-js DoraCMS 2.1.3,[''],2022-03-21T16:49Z
4,cpe:2.3:a:html-js:doracms:2.1.4:*:*:*:*:*:*:*,html-js DoraCMS 2.1.4,[''],2022-03-21T16:49Z
5,cpe:2.3:a:html-pages_project:html-pages:0.0.1:*:*:*:*:node.js:*:*,html-pages Project html-pages 0.0.1 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
6,cpe:2.3:a:html-pages_project:html-pages:0.0.2:*:*:*:*:node.js:*:*,html-pages Project html-pages 0.0.2 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
7,cpe:2.3:a:html-pages_project:html-pages:0.0.3:*:*:*:*:node.js:*:*,html-pages Project html-pages 0.0.3 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
8,cpe:2.3:a:html-pages_project:html-pages:0.0.5:*:*:*:*:node.js:*:*,html-pages Project html-pages 0.0.5 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
9,cpe:2.3:a:html-pages_project:html-pages:0.0.12:*:*:*:*:node.js:*:*,html-pages Project html-pages 0.0.12 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
