,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:herac:tuxguitar:1.3.2:*:*:*:*:*:*:*,Herac Modern Solutions TuxGuitar 1.3.2,[''],2022-03-21T10:46Z
1,cpe:2.3:a:herac:tuxguitar:1.4:*:*:*:*:*:*:*,Herac Modern Solutions TuxGuitar 1.4,[''],2022-03-21T10:46Z
2,cpe:2.3:a:herac:tuxguitar:1.5:*:*:*:*:*:*:*,Herac Modern Solutions TuxGuitar 1.5,[''],2022-03-21T10:46Z
3,cpe:2.3:a:herac:tuxguitar:1.5.1:*:*:*:*:*:*:*,Herac Modern Solutions TuxGuitar 1.5.1,[''],2022-03-21T10:46Z
4,cpe:2.3:a:herac:tuxguitar:1.5.2:*:*:*:*:*:*:*,Herac Modern Solutions TuxGuitar 1.5.2,[''],2022-03-21T10:46Z
5,cpe:2.3:a:herac:tuxguitar:1.5.3:*:*:*:*:*:*:*,Herac Modern Solutions TuxGuitar 1.5.3,[''],2022-03-21T10:46Z
6,cpe:2.3:a:herac:tuxguitar:1.5.4:*:*:*:*:*:*:*,Herac Modern Solutions TuxGuitar 1.5.4,['CVE-2020-14940'],2022-03-21T10:46Z
7,cpe:2.3:a:herbivore_project:herbivore:0.0.1:*:*:*:*:node.js:*:*,herbivore Project herbivore 0.0.1 for Node.js,['CVE-2016-10665'],2022-03-21T10:46Z
8,cpe:2.3:a:herbivore_project:herbivore:0.0.2:*:*:*:*:node.js:*:*,herbivore Project herbivore 0.0.2 for Node.js,['CVE-2016-10665'],2022-03-21T10:46Z
9,cpe:2.3:a:herbivore_project:herbivore:0.0.3:*:*:*:*:node.js:*:*,herbivore Project herbivore 0.0.3 for Node.js,['CVE-2016-10665'],2022-03-21T10:46Z
