,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:acyba:acymailing:5.6.0:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.6.0 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
1,cpe:2.3:a:acyba:acymailing:5.6.1:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.6.1 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
2,cpe:2.3:a:acyba:acymailing:5.7.0:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.7.0 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
3,cpe:2.3:a:acyba:acymailing:5.8.0:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.8.0 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
4,cpe:2.3:a:acyba:acymailing:5.8.1:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.8.1 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
5,cpe:2.3:a:acyba:acymailing:5.9.1:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.9.1 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
6,cpe:2.3:a:acyba:acymailing:5.9.2:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.9.2 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
7,cpe:2.3:a:acyba:acymailing:5.9.3:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.9.3 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
8,cpe:2.3:a:acyba:acymailing:5.9.4:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.9.4 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
9,cpe:2.3:a:acyba:acymailing:5.9.5:*:*:*:*:joomla\!:*:*,Acyba AcyMailing 5.9.5 for Joomla!,"['CVE-2018-9107', 'CVE-2020-10934']",2022-03-18T11:38Z
