,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:asynchttpclient_project:async-http-client:2.0.39:*:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.0.39,[''],2022-03-19T00:05Z
1,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:*:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0,[''],2022-03-19T00:05Z
2,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha1:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha1,[''],2022-03-19T00:05Z
3,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha10:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha10,[''],2022-03-19T00:05Z
4,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha11:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha11,[''],2022-03-19T00:05Z
5,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha12:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha12,[''],2022-03-19T00:05Z
6,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha13:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha13,[''],2022-03-19T00:05Z
7,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha14:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha14,[''],2022-03-19T00:05Z
8,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha15:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha15,[''],2022-03-19T00:05Z
9,cpe:2.3:a:asynchttpclient_project:async-http-client:2.1.0:alpha16:*:*:*:*:*:*,AsyncHttpClient Project async-http-client 2.1.0 Alpha16,[''],2022-03-19T00:05Z
