,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:html-pages_project:html-pages:2.0.3:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.0.3 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
1,cpe:2.3:a:html-pages_project:html-pages:2.0.4:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.0.4 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
2,cpe:2.3:a:html-pages_project:html-pages:2.0.5:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.0.5 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
3,cpe:2.3:a:html-pages_project:html-pages:2.0.6:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.0.6 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
4,cpe:2.3:a:html-pages_project:html-pages:2.0.7:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.0.7 for Node.js,"['CVE-2018-16481', 'CVE-2018-3744']",2022-03-21T16:49Z
5,cpe:2.3:a:html-pages_project:html-pages:2.0.8:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.0.8 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
6,cpe:2.3:a:html-pages_project:html-pages:2.0.9:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.0.9 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
7,cpe:2.3:a:html-pages_project:html-pages:2.1.0:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.1.0 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
8,cpe:2.3:a:html-pages_project:html-pages:2.1.1:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.1.1 for Node.js,['CVE-2018-16481'],2022-03-21T16:49Z
9,cpe:2.3:a:html-pages_project:html-pages:2.1.2:*:*:*:*:node.js:*:*,html-pages Project html-pages 2.1.2 for Node.js,[''],2022-03-21T16:50Z
