,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:church_admin_project:church_admin:1.01:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.01 for WordPress,[''],2022-03-19T17:34Z
1,cpe:2.3:a:church_admin_project:church_admin:1.03:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.03 for WordPress,[''],2022-03-19T17:34Z
2,cpe:2.3:a:church_admin_project:church_admin:1.04:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.04 for WordPress,[''],2022-03-19T17:35Z
3,cpe:2.3:a:church_admin_project:church_admin:1.05:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.05 for WordPress,[''],2022-03-19T17:35Z
4,cpe:2.3:a:church_admin_project:church_admin:1.06:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.06 for WordPress,[''],2022-03-19T17:35Z
5,cpe:2.3:a:church_admin_project:church_admin:1.10:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.10 for WordPress,[''],2022-03-19T17:35Z
6,cpe:2.3:a:church_admin_project:church_admin:1.061:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.061 for WordPress,[''],2022-03-19T17:35Z
7,cpe:2.3:a:church_admin_project:church_admin:1.062:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.062 for WordPress,[''],2022-03-19T17:35Z
8,cpe:2.3:a:church_admin_project:church_admin:1.063:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.063 for WordPress,[''],2022-03-19T17:35Z
9,cpe:2.3:a:church_admin_project:church_admin:1.064:*:*:*:*:wordpress:*:*,Church Admin Project Church Admin 1.064 for WordPress,[''],2022-03-19T17:35Z
