Date,Open,High,Low,Close,Adj Close,Volume
2018-01-08,187.500046,189.000046,186.000046,186.525040,152.463440,6078985
2018-01-09,186.543793,188.568802,186.543793,187.856293,153.551575,6724715
2018-01-10,188.231293,189.993790,185.268799,186.037552,152.064972,7627536
2018-01-11,186.637543,186.637543,184.987549,185.812546,151.881042,3271575
2018-01-12,186.937546,188.437546,184.687546,187.931290,153.612900,4897625
2018-01-15,188.006302,188.531296,182.925049,183.468796,149.965302,5707881
2018-01-16,184.237549,184.500046,177.431290,179.400040,146.639557,5662929
2018-01-17,180.750046,182.756302,175.125046,180.206299,147.298584,9978365
2018-01-18,176.287537,177.375046,174.806290,175.687546,145.928070,9292261
2018-01-19,175.687546,176.850037,172.368790,175.781296,146.005951,8973525
2018-01-22,176.268799,176.868790,169.162537,171.525040,142.470657,12366343
2018-01-23,172.800049,179.325043,167.662537,176.550049,146.644485,16763214
2018-01-24,176.662537,185.381302,176.625046,181.856293,151.051880,20165802
2018-01-25,182.287552,187.125046,179.775040,185.156296,153.792923,29842000
2018-01-29,184.668793,187.050049,176.793793,177.881287,147.750214,11352015
2018-01-30,179.625046,181.406296,177.768799,178.537537,148.295288,7693955
2018-01-31,179.231293,181.387543,176.812546,179.475037,149.074005,6586985
2018-02-01,179.250046,185.925049,179.250046,182.343796,151.456848,12294530
2018-02-02,180.750046,181.875046,173.100037,174.918793,145.289551,9117328
2018-02-05,172.500046,177.000046,169.987549,173.381287,144.012466,8740211
2018-02-06,168.000046,171.693787,164.643784,169.725037,140.975555,8129315
2018-02-07,171.225037,174.487549,169.256287,172.612549,143.373917,10911437
2018-02-08,174.300049,176.775040,172.518799,173.193787,143.856735,9495125
2018-02-09,171.450043,174.000046,169.950043,173.418793,144.043610,5017438
2018-02-12,175.500046,175.500046,172.162537,174.375046,144.837891,5446798
2018-02-14,177.675049,177.675049,173.681290,175.087540,145.429688,12421583
2018-02-15,176.437546,179.156296,174.618790,178.462540,148.233002,5627318
2018-02-16,179.362549,179.662537,174.806290,175.612549,145.865768,3639289
2018-02-19,176.250046,177.600037,172.987549,173.925049,144.464127,4229636
2018-02-20,173.925049,177.075043,172.781296,174.431290,144.884598,3556575
2018-02-21,175.125046,176.175049,173.775040,174.787537,145.180496,6194046
2018-02-22,174.562546,176.606293,171.000046,174.806290,145.196106,12017548
2018-02-23,174.525040,174.525040,169.706299,171.900040,142.782120,11007378
2018-02-26,172.500046,174.637543,172.331299,173.700043,144.277222,5627449
2018-02-27,174.150040,177.881287,170.625046,171.393799,142.361633,12234911
2018-02-28,170.925049,173.175049,169.781296,171.562546,142.501785,8530373
2018-03-01,171.750046,171.843796,169.331299,170.343796,141.489487,5728577
2018-03-05,169.500046,169.856293,165.487534,166.350037,138.172211,7784731
2018-03-06,166.668793,168.093796,164.212540,164.981293,137.035370,6605001
2018-03-07,164.981293,166.012543,162.468796,165.281296,137.284531,6016731
2018-03-08,166.875046,167.512543,162.675034,163.668793,135.945175,6719662
2018-03-09,164.250046,166.012543,163.218796,163.837540,136.085327,5364787
2018-03-12,164.512543,168.000046,164.250046,167.418793,139.059937,5158612
2018-03-13,168.750046,171.750046,165.000046,170.981293,142.019012,7410848
2018-03-14,171.000046,173.868790,170.625046,171.750046,142.657532,6513835
2018-03-15,170.718796,172.031296,168.150040,168.881287,140.274704,5131910
2018-03-16,168.412537,168.562546,164.250046,165.375046,137.362396,7777382
2018-03-19,167.587540,168.000046,164.025040,165.768784,137.689438,8016173
2018-03-20,166.312546,167.231293,163.687546,164.437546,136.583679,5267790
2018-03-21,165.375046,166.500046,162.675034,163.143784,135.509079,9467653
2018-03-22,164.306290,165.375046,163.331284,164.400040,136.552536,6865934
2018-03-23,163.125046,166.012543,161.100037,164.850037,136.926300,23335524
2018-03-26,165.000046,165.000046,154.725037,159.431290,132.425430,33074557
2018-03-27,160.000000,160.949997,154.550003,160.475006,133.292358,13625722
2018-03-28,160.475006,165.824997,158.300003,164.274994,136.448700,18076784
2018-04-02,165.500000,169.500000,160.250000,162.399994,134.891266,7111048
2018-04-03,162.850006,166.000000,161.199997,164.875000,136.947067,4993522
2018-04-04,164.500000,165.000000,161.500000,164.125000,136.324081,5934006
2018-04-05,165.500000,168.000000,165.000000,166.199997,138.047592,5468770
2018-04-06,165.800003,168.000000,165.074997,167.125000,138.815933,3362380
2018-04-09,167.050003,167.774994,164.750000,165.399994,137.383102,4064450
2018-04-10,167.100006,167.225006,165.149994,165.975006,137.860733,3953208
2018-04-11,166.074997,167.500000,161.149994,163.500000,135.804962,6845918
2018-04-12,162.750000,163.925003,162.500000,163.024994,135.410416,4414748
2018-04-13,164.199997,164.750000,162.149994,163.425003,135.742645,4447234
2018-04-16,163.000000,163.225006,160.625000,162.350006,134.849762,3128140
2018-04-17,162.500000,163.475006,160.524994,162.824997,135.244293,4020840
2018-04-18,163.699997,166.274994,163.000000,165.324997,137.320816,4282004
2018-04-19,166.100006,169.000000,164.225006,167.675003,139.272766,5323998
2018-04-20,168.875000,171.375000,162.524994,165.274994,137.279266,7919130
2018-04-23,166.350006,167.699997,163.800003,166.274994,138.109894,5101180
2018-04-24,167.000000,169.899994,165.425003,168.875000,140.269501,3429792
2018-04-25,169.199997,169.225006,163.000000,163.774994,136.033371,9949908
2018-04-26,163.774994,165.250000,160.500000,162.675003,135.119705,8319474
2018-04-27,163.500000,165.850006,162.199997,165.399994,137.383102,3781340
2018-04-30,165.399994,166.750000,162.050003,162.550003,135.015854,5257934
2018-05-02,163.050003,165.175003,160.824997,161.850006,134.434464,8704822
2018-05-03,161.774994,164.274994,160.024994,161.574997,134.206024,7068876
2018-05-04,161.475006,165.949997,160.475006,164.875000,136.947067,5400922
2018-05-07,165.100006,172.250000,163.399994,171.899994,142.782089,9940478
2018-05-08,171.699997,174.300003,169.425003,170.925003,141.972244,8067346
2018-05-09,171.475006,172.274994,169.050003,170.949997,141.992996,6756212
2018-05-10,171.725006,172.149994,167.850006,170.000000,141.203934,6923750
2018-05-11,170.600006,172.399994,168.574997,171.300003,142.283737,5236594
2018-05-14,171.500000,173.000000,170.774994,172.100006,142.948212,4281612
2018-05-15,173.000000,175.725006,168.274994,169.725006,140.975525,10434734
2018-05-16,169.949997,169.949997,163.875000,165.324997,137.320816,10378244
2018-05-17,166.000000,169.750000,163.824997,165.175003,137.196243,12421686
2018-05-18,165.050003,165.500000,160.100006,160.750000,133.520767,13314624
2018-05-21,161.649994,163.449997,159.500000,162.824997,135.244293,4930810
2018-05-22,163.199997,164.500000,162.074997,164.000000,136.220261,3362604
2018-05-23,163.750000,164.675003,159.625000,161.475006,134.122971,5208922
2018-05-24,162.574997,163.600006,149.375000,154.750000,128.537094,24636926
2018-05-25,156.500000,162.000000,155.050003,159.574997,132.544815,19134404
2018-05-28,161.250000,169.000000,161.250000,168.199997,139.708817,7879452
2018-05-29,166.100006,172.975006,166.100006,171.475006,142.429092,9094736
2018-05-30,171.350006,173.000000,169.250000,171.524994,142.470612,7196340
2018-05-31,171.550003,176.524994,171.550003,175.449997,145.730774,22375990
2018-06-01,174.600006,174.750000,169.600006,170.675003,141.764603,6497370
2018-06-04,171.300003,173.000000,166.199997,167.524994,139.148148,6389328
2018-06-05,167.524994,168.550003,164.074997,167.350006,139.002838,5375838
2018-06-06,167.050003,168.750000,165.000000,166.475006,138.276031,4691106
2018-06-07,166.750000,171.725006,166.125000,167.625000,139.231232,7905250
2018-06-08,167.000000,173.550003,165.949997,171.199997,142.200668,6133306
2018-06-11,171.649994,172.625000,169.274994,171.774994,142.678238,4674894
2018-06-12,172.899994,173.000000,170.250000,171.649994,142.574448,3908138
2018-06-13,171.750000,172.699997,169.649994,172.425003,143.218155,4658254
2018-06-14,172.225006,173.149994,168.550003,169.500000,140.788620,7307960
2018-06-15,169.500000,170.750000,166.625000,167.449997,139.085861,6993854
2018-06-18,167.399994,169.500000,166.500000,169.050003,140.414841,7133896
2018-06-19,168.425003,172.750000,167.949997,171.375000,142.346024,14575350
2018-06-20,172.000000,172.774994,167.875000,171.500000,142.449844,7828038
2018-06-21,172.699997,172.699997,168.149994,169.649994,140.913193,8373232
2018-06-22,170.574997,171.750000,169.500000,170.000000,141.203934,8870708
2018-06-25,170.850006,172.449997,169.125000,170.600006,141.702316,8447996
2018-06-26,170.600006,172.725006,169.725006,170.875000,141.930710,9378738
2018-06-27,170.699997,170.875000,161.500000,164.399994,136.552505,8887408
2018-06-28,163.199997,163.199997,157.774994,159.774994,132.710922,13033272
2018-06-29,160.324997,174.399994,160.324997,170.125000,141.307755,15186032
2018-07-02,170.175003,171.625000,166.324997,170.550003,141.660767,11980190
2018-07-03,169.000000,173.725006,168.000000,172.649994,143.405029,7473850
2018-07-04,171.500000,174.949997,170.649994,174.175003,144.671722,8635816
2018-07-05,173.975006,174.949997,171.500000,173.024994,143.716537,6998774
2018-07-06,174.750000,177.199997,171.149994,172.100006,142.948212,7025498
2018-07-09,172.050003,174.125000,171.199997,173.699997,144.277176,5189108
2018-07-10,174.000000,183.000000,171.975006,181.975006,151.150482,14473552
2018-07-11,182.000000,182.500000,177.800003,178.649994,148.388687,11452412
2018-07-12,179.500000,180.875000,176.750000,178.300003,148.098022,6247826
2018-07-13,179.199997,179.975006,177.000000,178.425003,148.201843,5374414
2018-07-16,178.399994,179.750000,175.149994,177.899994,147.765747,5371858
2018-07-17,179.000000,183.175003,178.500000,179.350006,148.970169,6946414
2018-07-18,180.274994,182.774994,177.649994,179.524994,149.115494,7139656
2018-07-19,180.199997,182.024994,177.875000,178.899994,148.596344,3376208
2018-07-20,179.399994,181.399994,178.824997,179.899994,149.426971,3901270
2018-07-23,180.699997,182.475006,178.175003,179.399994,149.011673,6008806
2018-07-24,179.449997,184.649994,177.699997,182.899994,151.918823,8981004
2018-07-25,184.500000,185.274994,181.100006,182.324997,151.441223,5846714
2018-07-26,182.324997,186.125000,181.449997,185.000000,153.663086,16742342
2018-07-27,185.574997,189.899994,184.425003,189.250000,157.193207,7312402
2018-07-30,190.000000,193.250000,188.050003,188.875000,156.881729,9016378
2018-07-31,189.250000,190.274994,186.524994,187.574997,155.801926,6018226
2018-08-01,188.500000,191.250000,185.574997,187.675003,155.884979,5117544
2018-08-02,187.824997,190.425003,184.175003,188.824997,156.840179,5324636
2018-08-03,189.550003,194.899994,189.000000,194.100006,161.221664,9874250
2018-08-06,195.000000,196.000000,187.649994,188.175003,156.300293,5749874
2018-08-07,189.675003,191.699997,186.500000,187.350006,155.615036,5798252
2018-08-08,188.949997,191.000000,187.399994,188.500000,156.570221,8789114
2018-08-09,188.750000,190.199997,187.125000,187.774994,155.968033,2661268
2018-08-10,187.750000,192.899994,176.850006,181.475006,150.735199,17253618
2018-08-13,181.975006,189.750000,181.500000,187.725006,155.926529,21029838
2018-08-14,187.324997,192.125000,186.324997,189.899994,157.733063,9531986
2018-08-16,189.850006,199.699997,189.550003,196.899994,163.547379,30291572
2018-08-17,197.000000,198.300003,192.100006,193.850006,161.014023,9006134
2018-08-20,195.050003,196.000000,187.500000,189.524994,157.421616,10071662
2018-08-21,190.250000,193.225006,187.800003,189.050003,157.027069,8239878
2018-08-23,190.399994,192.949997,189.375000,192.100006,159.560455,6377034
2018-08-24,192.500000,194.500000,188.000000,190.324997,158.086105,8612616
2018-08-27,192.074997,193.225006,189.925003,191.675003,159.207458,3197396
2018-08-28,192.399994,197.425003,181.399994,182.125000,151.275101,21030244
2018-08-29,184.699997,187.050003,182.550003,183.725006,152.604065,10576534
2018-08-30,184.649994,189.750000,182.149994,188.100006,156.852692,21354170
2018-08-31,188.949997,191.850006,185.074997,186.100006,155.184921,11356318
2018-09-03,187.899994,187.899994,183.675003,184.149994,153.558868,4527324
2018-09-04,184.149994,185.449997,178.574997,179.725006,149.868942,5402192
2018-09-05,180.000000,184.500000,177.074997,181.000000,150.932114,8330450
2018-09-06,182.350006,186.500000,180.524994,182.800003,152.433136,11835016
2018-09-07,184.475006,189.800003,183.324997,188.600006,157.269623,10372144
2018-09-10,188.500000,189.824997,184.800003,188.850006,157.478088,7928238
2018-09-11,190.975006,190.975006,184.399994,186.074997,155.164063,10035930
2018-09-12,187.000000,188.350006,183.899994,185.050003,154.309357,7506760
2018-09-14,185.500000,187.850006,184.050003,184.975006,154.246796,9983148
2018-09-17,184.899994,187.199997,183.050003,186.274994,155.330872,7242106
2018-09-18,186.350006,189.149994,186.300003,187.399994,156.268967,8548650
2018-09-19,188.125000,192.949997,186.850006,192.274994,160.334122,15050254
2018-09-21,194.175003,197.274994,190.199997,195.074997,162.668991,15728818
2018-09-24,195.000000,196.524994,189.375000,190.449997,158.812286,10384998
2018-09-25,190.250000,190.250000,181.774994,184.949997,154.225967,6710980
2018-09-26,186.000000,191.000000,185.250000,187.550003,156.394043,6893572
2018-09-27,189.274994,194.699997,187.550003,188.850006,157.478088,18513834
2018-09-28,192.800003,196.500000,186.649994,189.500000,158.020096,26373326
2018-10-01,190.899994,193.375000,188.800003,190.500000,158.853989,9377562
2018-10-03,190.475006,192.850006,189.524994,190.875000,159.166687,7807374
2018-10-04,189.899994,189.899994,177.500000,183.975006,153.412933,11121254
2018-10-05,174.500000,174.500000,147.625000,166.024994,138.444794,42091204
2018-10-08,165.024994,173.149994,165.024994,171.949997,143.385544,11986656
2018-10-09,171.500000,173.199997,165.699997,166.750000,139.049362,10501238
2018-10-10,167.725006,170.449997,165.250000,168.175003,140.237656,7938318
2018-10-11,164.000000,176.350006,163.500000,175.125000,146.033096,11690086
2018-10-12,175.949997,180.500000,175.600006,179.649994,149.806412,10125562
2018-10-15,179.449997,180.125000,170.750000,175.524994,146.366638,7381482
2018-10-16,175.524994,178.649994,173.125000,176.149994,146.887817,6846458
2018-10-17,178.449997,182.125000,171.800003,172.675003,143.990097,9287666
2018-10-19,172.000000,179.375000,171.050003,172.149994,143.552307,9369298
2018-10-22,173.824997,176.625000,170.449997,171.149994,142.718430,7074592
