Date,Open,High,Low,Close,Adj Close,Volume
2010-08-09,105476.953125,105476.953125,102533.406250,104986.359375,97365.726563,643254
2010-08-10,104005.179688,104986.359375,103514.593750,104005.179688,96455.781250,763385
2010-08-11,103024.000000,103514.593750,99099.273438,100571.046875,93270.914063,1267691
2010-08-12,98118.093750,100571.046875,98019.976563,99099.273438,91905.976563,742918
2010-08-13,99589.867188,101552.226563,99099.273438,100571.046875,93270.914063,744781
2010-08-16,100571.046875,102042.820313,97921.859375,101061.640625,93725.914063,779233
2010-08-17,101061.640625,104495.773438,100571.046875,103024.000000,95545.828125,1132731
2010-08-18,104495.773438,105967.539063,103024.000000,104986.359375,97365.726563,1506335
2010-08-19,104005.179688,105476.953125,103024.000000,103024.000000,95545.828125,924697
2010-08-20,102533.406250,104495.773438,102042.820313,102042.820313,94635.867188,661179
2010-08-23,102533.406250,103024.000000,98608.687500,100080.453125,92815.945313,1395428
2010-08-24,100080.453125,100080.453125,98118.093750,99589.867188,92360.968750,894974
2010-08-25,97921.859375,98608.687500,96155.734375,96646.320313,89631.085938,1473970
2010-08-26,96842.562500,97431.265625,94193.375000,94978.312500,88084.156250,1251590
2010-08-27,93506.546875,94193.375000,92721.601563,94193.375000,87356.179688,1402818
2010-08-30,95763.257813,96450.085938,94880.195313,96155.734375,89176.101563,746772
2010-08-31,95272.671875,95763.257813,94193.375000,94585.843750,87720.171875,761455
2010-09-01,94585.843750,94683.960938,93114.070313,93997.132813,87174.195313,1008841
2010-09-02,95076.437500,95959.500000,94389.609375,94585.843750,87720.171875,568590
2010-09-03,96057.617188,98608.687500,95959.500000,96842.562500,89813.070313,1619862
2010-09-06,97921.859375,98608.687500,96450.085938,97235.031250,90177.046875,518932
2010-09-07,97725.625000,97823.742188,95665.140625,96842.562500,89813.070313,539923
2010-09-08,96155.734375,96253.851563,93800.898438,94291.492188,87447.171875,1313642
2010-09-09,95076.437500,95861.375000,93997.132813,94683.960938,87811.164063,730055
2010-09-10,95174.554688,96351.968750,94782.078125,95370.789063,88448.140625,741873
2010-09-13,95468.906250,96450.085938,94782.078125,95567.023438,88630.125000,516115
2010-09-14,96155.734375,96351.968750,95174.554688,96155.734375,89176.101563,697230
2010-09-15,96450.085938,96940.679688,95959.500000,96940.679688,89904.070313,561700
2010-09-16,96940.679688,96940.679688,95174.554688,96057.617188,89085.101563,650080
2010-09-17,96057.617188,101552.226563,94291.492188,100571.046875,93270.914063,5308300
2010-09-20,100571.046875,101552.226563,98118.093750,99589.867188,92360.968750,1246471
2010-09-24,98118.093750,99099.273438,95370.789063,95763.257813,88812.101563,2168018
2010-09-27,96351.968750,96548.203125,94193.375000,94683.960938,87811.164063,1303845
2010-09-28,94683.960938,95567.023438,94095.250000,94193.375000,87356.179688,1096543
2010-09-29,95174.554688,96548.203125,94683.960938,95174.554688,88266.148438,1618457
2010-09-30,94389.609375,95370.789063,93899.015625,94291.492188,87447.171875,1590846
2010-10-01,94683.960938,95468.906250,94487.726563,94782.078125,87902.148438,1000393
2010-10-04,94683.960938,94782.078125,93310.304688,93506.546875,86719.210938,1632826
2010-10-05,93310.304688,94095.250000,93310.304688,93604.664063,86810.218750,783342
2010-10-06,94193.375000,95665.140625,94095.250000,94585.843750,87720.171875,1188386
2010-10-07,94585.843750,95567.023438,94389.609375,95174.554688,88266.148438,1028958
2010-10-08,95174.554688,95174.554688,93899.015625,94095.250000,87265.187500,956980
2010-10-11,94683.960938,94880.195313,93212.187500,93506.546875,86719.210938,622496
2010-10-12,94193.375000,94291.492188,93408.429688,93997.132813,87174.195313,675580
2010-10-13,94193.375000,95370.789063,93997.132813,95174.554688,88266.148438,771281
2010-10-14,95763.257813,97136.914063,95468.906250,96744.445313,89722.078125,1560192
2010-10-15,97136.914063,99589.867188,96940.679688,98608.687500,91451.007813,1616708
2010-10-18,99099.273438,102042.820313,98118.093750,99099.273438,91905.976563,1932902
2010-10-19,101061.640625,102042.820313,97921.859375,98608.687500,91451.007813,1632091
2010-10-20,97725.625000,101061.640625,96744.445313,100080.453125,92815.945313,1161536
2010-10-21,101061.640625,102533.406250,99589.867188,101061.640625,93725.914063,1083381
2010-10-22,102042.820313,103514.593750,101552.226563,103024.000000,95545.828125,1137159
2010-10-25,101061.640625,102042.820313,99589.867188,101552.226563,94180.875000,944504
2010-10-26,101552.226563,101552.226563,99099.273438,100080.453125,92815.945313,768420
2010-10-27,99589.867188,101061.640625,98019.976563,99099.273438,91905.976563,853492
2010-10-28,99099.273438,101061.640625,98608.687500,100080.453125,92815.945313,792351
2010-10-29,99589.867188,99589.867188,96940.679688,97235.031250,90177.046875,1287772
2010-11-01,96646.320313,96744.445313,94782.078125,95076.437500,88175.156250,1479202
2010-11-02,95959.500000,96744.445313,94585.843750,96253.851563,89267.101563,792126
2010-11-03,97038.796875,97627.507813,96351.968750,96351.968750,89358.093750,584074
2010-11-04,96155.734375,97333.148438,95076.437500,95567.023438,88630.125000,1042000
2010-11-05,96646.320313,97333.148438,95763.257813,96057.617188,89085.101563,780600
2010-11-08,96155.734375,97038.796875,95567.023438,95959.500000,88994.101563,715675
2010-11-09,95763.257813,96450.085938,95665.140625,95959.500000,88994.101563,381700
2010-11-10,95861.375000,96646.320313,94978.312500,95763.257813,88812.101563,852784
2010-11-11,95763.257813,96744.445313,94782.078125,94782.078125,87902.148438,1408294
2010-11-12,95959.500000,96155.734375,93604.664063,93899.015625,87083.187500,1036794
2010-11-15,93506.546875,94880.195313,92917.835938,93408.429688,86628.203125,1115626
2010-11-16,93212.187500,93506.546875,91446.062500,91740.421875,85081.281250,1944656
2010-11-17,91838.539063,96548.203125,91838.539063,95665.140625,88721.117188,2028577
2010-11-18,96057.617188,100080.453125,95959.500000,99099.273438,91905.976563,2007930
2010-11-19,100571.046875,101061.640625,99099.273438,99099.273438,91905.976563,1154135
2010-11-22,100571.046875,103514.593750,100080.453125,102533.406250,95090.835938,1935574
2010-11-23,102533.406250,105476.953125,101061.640625,103024.000000,95545.828125,1351269
2010-11-24,100080.453125,104986.359375,100080.453125,104005.179688,96455.781250,1651054
2010-11-25,104986.359375,105476.953125,101552.226563,104005.179688,96455.781250,1042949
2010-11-26,104986.359375,104986.359375,101061.640625,103024.000000,95545.828125,916387
2010-11-29,102042.820313,103024.000000,100080.453125,102042.820313,94635.867188,530150
2010-11-30,101552.226563,104005.179688,100080.453125,101061.640625,93725.914063,998263
2010-12-01,101061.640625,102042.820313,100571.046875,101552.226563,94180.875000,601809
2010-12-02,102533.406250,104986.359375,102042.820313,103024.000000,95545.828125,1289866
2010-12-03,104005.179688,109401.679688,103514.593750,107929.906250,100095.617188,2482069
2010-12-06,109401.679688,112345.218750,107929.906250,109892.265625,101915.539063,1514690
2010-12-07,110382.859375,111364.039063,108911.085938,109892.265625,101915.539063,1406759
2010-12-08,109892.265625,111364.039063,109401.679688,109892.265625,101915.539063,771563
2010-12-09,110382.859375,112835.812500,110382.859375,112345.218750,104190.437500,1300905
2010-12-10,111364.039063,112345.218750,110382.859375,112345.218750,104190.437500,608438
2010-12-13,112835.812500,112835.812500,108911.085938,110382.859375,102370.531250,929655
2010-12-14,110382.859375,110873.445313,108420.492188,109892.265625,101915.539063,961702
2010-12-15,110382.859375,111364.039063,109401.679688,110873.445313,102825.507813,883561
2010-12-16,110382.859375,113326.398438,109892.265625,113326.398438,105100.398438,1195444
2010-12-17,113326.398438,114798.171875,111364.039063,113326.398438,105100.398438,991358
2010-12-20,111364.039063,112835.812500,109892.265625,112345.218750,104190.437500,867124
2010-12-21,113326.398438,115779.351563,112345.218750,114307.578125,106010.351563,971659
2010-12-22,113816.992188,115779.351563,113326.398438,113816.992188,105555.375000,635724
2010-12-23,114307.578125,114798.171875,109892.265625,111364.039063,103280.476563,896992
2010-12-24,111364.039063,111854.625000,109892.265625,111364.039063,103280.476563,598524
2010-12-27,111364.039063,113816.992188,109892.265625,112345.218750,104190.437500,780008
2010-12-28,112835.812500,114798.171875,111364.039063,111854.625000,103735.460938,751269
2010-12-29,111854.625000,113816.992188,111854.625000,111854.625000,103917.773438,528014
2010-12-30,112345.218750,116760.531250,111854.625000,115779.351563,107564.007813,1248273
2011-01-03,116269.945313,118722.898438,115779.351563,117741.710938,109387.132813,922754
2011-01-04,117251.125000,117741.710938,114307.578125,115779.351563,107564.007813,876432
2011-01-05,114307.578125,115288.757813,112835.812500,113816.992188,105740.890625,834858
2011-01-06,113816.992188,114798.171875,111854.625000,112835.812500,104829.343750,986458
2011-01-07,112835.812500,112835.812500,110873.445313,111364.039063,103462.000000,1056236
2011-01-10,112345.218750,114798.171875,111854.625000,112835.812500,104829.343750,843007
2011-01-11,111364.039063,112835.812500,109892.265625,112345.218750,104373.554688,747970
2011-01-12,111364.039063,112835.812500,109401.679688,109892.265625,102094.640625,1146296
2011-01-13,109892.265625,111854.625000,109401.679688,110382.859375,102550.453125,719304
2011-01-14,110873.445313,112345.218750,109892.265625,111854.625000,103917.773438,744370
2011-01-17,112345.218750,114798.171875,112345.218750,113326.398438,105285.109375,910804
2011-01-18,113816.992188,115779.351563,111364.039063,111854.625000,103917.773438,1020831
2011-01-19,114307.578125,118722.898438,112835.812500,118232.304688,109842.906250,2066728
2011-01-20,119213.484375,120194.664063,117251.125000,118232.304688,109842.906250,967721
2011-01-21,118722.898438,121666.437500,118722.898438,119704.078125,111210.250000,1509175
2011-01-24,120194.664063,121666.437500,117251.125000,120685.257813,112121.812500,1174350
2011-01-25,121175.843750,121175.843750,119213.484375,119704.078125,111210.250000,700449
2011-01-26,118232.304688,120194.664063,114798.171875,118722.898438,110298.687500,1829411
2011-01-27,119704.078125,120194.664063,116760.531250,118232.304688,109842.906250,811576
2011-01-28,118232.304688,120685.257813,116269.945313,116269.945313,108019.796875,883024
2011-01-31,114798.171875,115288.757813,112835.812500,114798.171875,106652.453125,965831
2011-02-01,114798.171875,116760.531250,113816.992188,115288.757813,107108.218750,575656
2011-02-07,117741.710938,118232.304688,115288.757813,115288.757813,107108.218750,489726
2011-02-08,116269.945313,118722.898438,114798.171875,117741.710938,109387.132813,785601
2011-02-09,118232.304688,120194.664063,117251.125000,118232.304688,109842.906250,746572
2011-02-10,117741.710938,118722.898438,113816.992188,114798.171875,106652.453125,751345
2011-02-11,114798.171875,116269.945313,112835.812500,113816.992188,105740.890625,692937
2011-02-14,117741.710938,120194.664063,116269.945313,119213.484375,110754.484375,1520621
2011-02-15,119704.078125,124119.390625,118232.304688,121666.437500,113033.382813,1515928
2011-02-16,121175.843750,121666.437500,119704.078125,120194.664063,111666.031250,1091159
2011-02-17,121175.843750,121666.437500,115779.351563,116269.945313,108019.796875,959756
2011-02-18,115779.351563,117741.710938,114307.578125,116269.945313,108019.796875,1162391
2011-02-21,117741.710938,120685.257813,116269.945313,118232.304688,109842.906250,828425
2011-02-22,117251.125000,118232.304688,115779.351563,116760.531250,108475.562500,730456
2011-02-23,116269.945313,116760.531250,113816.992188,114798.171875,106652.453125,768527
2011-02-24,114798.171875,115779.351563,114307.578125,114307.578125,106196.664063,594587
2011-02-25,114798.171875,115288.757813,111854.625000,114798.171875,106652.453125,791862
2011-02-28,112835.812500,114307.578125,108420.492188,108911.085938,101183.093750,1742833
2011-03-02,107929.906250,110382.859375,106458.132813,109401.679688,101638.875000,794631
2011-03-03,110382.859375,112835.812500,109892.265625,111364.039063,103462.000000,673228
2011-03-04,112345.218750,113816.992188,110873.445313,112835.812500,104829.343750,741035
2011-03-07,112835.812500,113326.398438,110873.445313,111364.039063,103462.000000,417532
2011-03-08,111364.039063,113326.398438,108420.492188,109892.265625,102094.640625,1209560
2011-03-09,109892.265625,111364.039063,105967.539063,107439.312500,99815.750000,1357039
2011-03-10,106948.726563,107929.906250,103024.000000,105476.953125,97992.640625,1610451
2011-03-11,103514.593750,105967.539063,103024.000000,104005.179688,96625.296875,807033
2011-03-14,104495.773438,104986.359375,99099.273438,103024.000000,95713.742188,1707819
2011-03-15,102042.820313,103514.593750,96253.851563,99589.867188,92523.289063,1652148
2011-03-16,101061.640625,103024.000000,100080.453125,100571.046875,93434.835938,909110
2011-03-17,98118.093750,98608.687500,96842.562500,97529.382813,90609.007813,1472013
2011-03-18,98019.976563,98608.687500,97627.507813,98608.687500,91611.718750,950692
2011-03-21,100080.453125,101552.226563,99589.867188,100080.453125,92979.070313,931309
2011-03-22,101552.226563,102042.820313,99589.867188,99589.867188,92523.289063,783073
2011-03-23,100080.453125,103514.593750,97725.625000,102533.406250,95257.953125,1591301
2011-03-24,104005.179688,104986.359375,103024.000000,103024.000000,95713.742188,943926
2011-03-25,104495.773438,105476.953125,102533.406250,104005.179688,96625.296875,562916
2011-03-28,104005.179688,106948.726563,104005.179688,104495.773438,97081.093750,828081
2011-03-29,105476.953125,107929.906250,104005.179688,104495.773438,97081.093750,1311168
2011-03-30,105476.953125,106948.726563,104495.773438,105967.539063,98448.414063,917096
2011-03-31,106458.132813,106948.726563,102042.820313,103024.000000,95713.742188,1462839
2011-04-01,103514.593750,104005.179688,102533.406250,103514.593750,96169.523438,1180082
2011-04-04,103514.593750,104005.179688,102042.820313,103024.000000,95713.742188,750658
2011-04-05,103024.000000,104986.359375,103024.000000,104005.179688,96625.296875,1033725
2011-04-06,103514.593750,104005.179688,102533.406250,103024.000000,95713.742188,902889
2011-04-07,103024.000000,103024.000000,100080.453125,101061.640625,93890.640625,1201632
2011-04-08,100571.046875,101552.226563,99589.867188,100080.453125,92979.070313,1054145
2011-04-11,100571.046875,103514.593750,99589.867188,101552.226563,94346.406250,1157007
2011-04-12,101061.640625,101061.640625,99099.273438,99589.867188,92523.289063,790457
2011-04-13,99589.867188,100571.046875,98608.687500,100571.046875,93434.835938,718962
2011-04-14,100080.453125,100571.046875,99099.273438,100080.453125,92979.070313,897872
2011-04-15,99589.867188,101552.226563,98118.093750,99099.273438,92067.500000,1086443
2011-04-18,100080.453125,101061.640625,98608.687500,98608.687500,91611.718750,808507
2011-04-19,98118.093750,103024.000000,97823.742188,103024.000000,95713.742188,1498401
2011-04-20,104495.773438,107929.906250,103514.593750,106948.726563,99359.976563,2671926
2011-04-21,108911.085938,109401.679688,106458.132813,106458.132813,98904.187500,1570001
2011-04-22,106458.132813,107439.312500,104005.179688,106948.726563,99359.976563,969859
2011-04-25,105967.539063,106458.132813,104005.179688,104495.773438,97081.093750,939714
2011-04-26,104495.773438,104986.359375,101061.640625,102533.406250,95257.953125,1298980
2011-04-27,102533.406250,105476.953125,102042.820313,103024.000000,95713.742188,1021795
2011-04-28,106458.132813,107439.312500,104986.359375,104986.359375,97536.851563,1580358
2011-04-29,104986.359375,105476.953125,99589.867188,101061.640625,93890.640625,1527462
2011-05-02,101061.640625,102533.406250,100080.453125,102533.406250,95257.953125,778342
2011-05-03,103024.000000,104005.179688,101552.226563,102533.406250,95257.953125,1001774
2011-05-04,103024.000000,103514.593750,102042.820313,103514.593750,96169.523438,514686
2011-05-06,103024.000000,106458.132813,102533.406250,104495.773438,97081.093750,1394097
2011-05-09,105476.953125,105967.539063,103514.593750,104005.179688,96625.296875,697161
2011-05-11,105476.953125,112345.218750,104986.359375,111364.039063,103462.000000,3148877
2011-05-12,110873.445313,113816.992188,109401.679688,111854.625000,103917.773438,2190585
2011-05-13,112835.812500,116760.531250,111854.625000,113326.398438,105285.109375,1888779
2011-05-16,113326.398438,113816.992188,109892.265625,111854.625000,103917.773438,1012787
2011-05-17,110873.445313,111854.625000,108911.085938,110873.445313,103006.226563,812762
2011-05-18,110382.859375,111854.625000,109401.679688,109892.265625,102094.640625,758208
2011-05-19,110382.859375,114307.578125,107439.312500,107439.312500,99815.750000,1436839
